[16:09:39] [main/INFO]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 39.0.64, --fml.mcVersion, 1.18.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20211210.034407, nogui]
[16:10:23] [main/INFO]: Found mod file mcjtylib-1.18-6.0.8.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file mcw-bridges-2.0.1-mc1.18.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file mcw-doors-1.0.5-mc1.18.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file mcw-fences-1.0.2-mc1.18.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file mcw-lights-1.0.2-mc1.18.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file mcw-paintings-1.0.2-mc1.18.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file mcw-roofs-2.1.0-mc1.18.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file mcw-trapdoors-1.0.4-mc1.18.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file mcw-windows-2.0.2-mc1.18.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file minecolonies-1.18.1-1.0.382-ALPHA.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file mininggadgets-1.10.2.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file mob_grinding_utils-1.18.1-0.4.33.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file modnametooltip-1.18.1-1.18.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file modular-routers-1.18.1-9.0.2-85.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file moredragoneggs-3.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file MouseTweaks-forge-mc1.18-2.21.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file multi-piston-1.18-1.2.2-ALPHA.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file MyServerIsCompatible-1.18-1.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file MysticalAgradditions-1.18.1-5.0.2.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file MysticalAgriculture-1.18.1-5.0.2.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file MysticalCustomization-1.18.1-3.0.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file NaturesAura-35.4.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file NaturesCompass-1.18.1-1.9.4-forge.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file netherportalfix-forge-1.18-9.0.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file no_null_processors_forge-2.0.2+1.18.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file nomowanderer-1.18.1_1.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file norecipeadvancements-2.0.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file occultism-1.18.1-1.25.7.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file OreExcavation-1.10.160.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file PassthroughSigns-1.18-2.5.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file Patchouli-1.18.1-65.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file PatinaPipeworks-1.18.1-1.0.6-universal.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file phosphophyllite-1.18.1-0.6.0-beta.0.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file pipez-1.18.1-1.0.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file Placebo-1.18.1-6.0.5.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file platforms-1.18-1.9.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file polymorph-forge-1.18.1-0.36.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file potionsmaster-0.5.2-1.18.1-39.0.19.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file productivebees-1.18.1-0.8.0.6.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file PuzzlesLib-v3.1.3-1.18.1-Forge.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file pylons-2.0.7.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file quartz-1.18.1-0.0.0-beta.0.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file rangedpumps-0.9.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file reap-1.18.1-1.0.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file refinedstorage-1.10.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file refinedstorageaddons-0.8.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file repurposed_structures_forge-4.2.6+1.18.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file rftoolsbase-1.18-3.0.3.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file rftoolsbuilder-1.18-4.0.5.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file rftoolscontrol-1.18-5.0.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file rftoolspower-1.18-4.0.3.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file rftoolsstorage-1.18-3.0.5.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file rftoolsutility-1.18-4.0.7.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file rhino-forge-1800.1.7-build.94.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file RootsClassic-1.18.1-1.1.19.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file rsgauges-1.18.1-1.2.13.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file SaveYourPets-1.18-1.0.0.7.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file ScalableCatsForce-2.13.7-build-2-with-library.jar of type LANGPROVIDER with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file selene-1.18-1.12.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file shetiphiancore-1.18-3.10.2.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file Shrink-1.18.1-1.3.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file silent-gear-1.18.1-2.8.6.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file silent-lib-1.18-6.0.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file simplemagnets-1.1.4-mc1.18.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file simplylight-1.18.1-1.4.0-build.26.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file SoL-Carrot-1.18.1-1.12.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file sophisticatedbackpacks-1.18.1-3.15.1.505.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file spark-forge.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file StorageDrawers-1.18.1-10.1.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file structure_gel-1.18.1-2.1.3.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file structurize-1.18.1-1.0.340-ALPHA.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file supermartijn642configlib-1.0.9-mc1.18.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file supermartijn642corelib-1.0.16a-mc1.18.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file supplementaries-1.18.1-1.1.11.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file TerraBlender-forge-1.18.1-1.1.0.73.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file TerraForged-1.18.1-0.3.0-alpha-2.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file tesseract-1.0.24-mc1.18.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file theoneprobe-1.18-5.0.3.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file tinygates-2.0.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file tinyredstone-1.18-3.1.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file tombstone-7.3.7-1.18.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file toms_storage-1.18-1.2.23.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file torchmaster-18.0.3-beta.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file TradingPost-v3.1.2-1.18.1-Forge.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file trashcans-1.0.12-mc1.18.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file trashslot-forge-1.18-11.0.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file treeharvester_1.18.1-4.2.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file UtilitiX-1.18.1-0.3.8.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file villagertools-1.18-1.0.2.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file voidtotem-forge-1.18.1-1.1.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file WaterStrainer-1.18-12.1.0.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file waystones-forge-1.18.1-9.0.3.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file windowlogging-mc1.18.1_v0.0.8.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file wirelesschargers-1.0.3a-mc1.18.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file WitherSkeletonTweaks-1.18.1-7.0.1.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
[16:10:23] [main/INFO]: Found mod file xnet-1.18-4.0.3.jar of type MOD with locator {mods folder locator at E:\Desktop\ATM-server-files\server-files\SIMPLE-SERVER-FILES-0.2.36\setup\mods}
